cloud_name,region_name,instance_type,vcpu_count,memory_gb,on_demand_price
AWS,ap-southeast-1,r6gd.2xlarge,8,64,0.556
AWS,ap-southeast-1,c5d.xlarge,4,8,0.224
AWS,ap-southeast-1,r5.24xlarge,96,768,7.296
AWS,ap-southeast-1,m6in.16xlarge,64,256,5.46624
AWS,ap-southeast-1,r4.large,2,15,0.16
AWS,ap-southeast-1,r5.large,2,16,0.152
AWS,ap-southeast-1,inf2.xlarge,4,16,1.06148
AWS,ap-southeast-1,m5n.2xlarge,8,32,0.584
AWS,ap-southeast-1,r7gd.16xlarge,64,512,5.2618
AWS,ap-southeast-1,r6g.large,2,16,0.1216
AWS,ap-southeast-1,c6g.4xlarge,16,32,0.6272
AWS,ap-southeast-1,r5dn.large,2,16,0.2
AWS,ap-southeast-1,c7i.metal-48xl,192,384,9.8784
AWS,ap-southeast-1,inf2.48xlarge,192,768,18.17377
AWS,ap-southeast-1,m5a.2xlarge,8,32,0.432
AWS,ap-southeast-1,m7i.metal-24xl,96,384,6.048
AWS,ap-southeast-1,m6a.metal,192,768,10.368
AWS,ap-southeast-1,r6a.32xlarge,128,1024,8.7552
AWS,ap-southeast-1,m6id.4xlarge,16,64,1.1844
AWS,ap-southeast-1,i3.metal,72,512,5.984
AWS,ap-southeast-1,c5a.xlarge,4,8,0.176
AWS,ap-southeast-1,i3en.6xlarge,24,192,3.252
AWS,ap-southeast-1,c6i.large,2,4,0.098
AWS,ap-southeast-1,u-12tb1.112xlarge,448,12288,131.733
AWS,ap-southeast-1,c6gn.16xlarge,64,128,3.168
AWS,ap-southeast-1,r5.2xlarge,8,64,0.608
AWS,ap-southeast-1,c6id.2xlarge,8,16,0.4704
AWS,ap-southeast-1,m6gd.metal,64,256,3.616
AWS,ap-southeast-1,is4gen.large,2,12,0.34553
AWS,ap-southeast-1,m5dn.4xlarge,16,64,1.336
AWS,ap-southeast-1,m4.large,2,8,0.125
AWS,ap-southeast-1,m6a.24xlarge,96,384,5.184
AWS,ap-southeast-1,r4.16xlarge,64,488,5.12
AWS,ap-southeast-1,m5dn.xlarge,4,16,0.334
AWS,ap-southeast-1,r7i.large,2,16,0.1596
AWS,ap-southeast-1,c7i.16xlarge,64,128,3.2928
AWS,ap-southeast-1,r5a.12xlarge,48,384,3.264
AWS,ap-southeast-1,c6gn.medium,1,2,0.0495
AWS,ap-southeast-1,m6gd.xlarge,4,16,0.226
AWS,ap-southeast-1,i3en.2xlarge,8,64,1.084
AWS,ap-southeast-1,x1.32xlarge,128,1952,19.341
AWS,ap-southeast-1,c7gd.medium,1,2,0.0529
AWS,ap-southeast-1,c7g.large,2,4,0.0833
AWS,ap-southeast-1,m6gd.4xlarge,16,64,0.904
AWS,ap-southeast-1,m6a.12xlarge,48,192,2.592
AWS,ap-southeast-1,c6a.4xlarge,16,32,0.7056
AWS,ap-southeast-1,r5dn.8xlarge,32,256,3.2
AWS,ap-southeast-1,c7i-flex.12xlarge,48,96,2.34661
AWS,ap-southeast-1,r6gd.metal,64,512,4.448
AWS,ap-southeast-1,r6g.8xlarge,32,256,1.9456
AWS,ap-southeast-1,r6idn.xlarge,4,32,0.468
AWS,ap-southeast-1,p3.16xlarge,64,488,33.872
AWS,ap-southeast-1,m7i-flex.4xlarge,16,64,0.9576
AWS,ap-southeast-1,r7i.12xlarge,48,384,3.8304
AWS,ap-southeast-1,r5dn.4xlarge,16,128,1.6
AWS,ap-southeast-1,c7gd.12xlarge,48,96,2.5402
AWS,ap-southeast-1,c7i.4xlarge,16,32,0.8232
AWS,ap-southeast-1,c6a.48xlarge,192,384,8.4672
AWS,ap-southeast-1,m7g.large,2,8,0.102
AWS,ap-southeast-1,z1d.metal,48,384,5.424
AWS,ap-southeast-1,c6in.2xlarge,8,16,0.5208
AWS,ap-southeast-1,m5dn.16xlarge,64,256,5.344
AWS,ap-southeast-1,g5g.2xlarge,8,16,0.778
AWS,ap-southeast-1,r5b.large,2,16,0.178
AWS,ap-southeast-1,r5b.16xlarge,64,512,5.696
AWS,ap-southeast-1,m5ad.16xlarge,64,256,4.128
AWS,ap-southeast-1,m5a.4xlarge,16,64,0.864
AWS,ap-southeast-1,m6id.24xlarge,96,384,7.1064
AWS,ap-southeast-1,r5b.12xlarge,48,384,4.272
AWS,ap-southeast-1,m6i.xlarge,4,16,0.24
AWS,ap-southeast-1,r6a.12xlarge,48,384,3.2832
AWS,ap-southeast-1,c7g.8xlarge,32,64,1.3328
AWS,ap-southeast-1,m5.4xlarge,16,64,0.96
AWS,ap-southeast-1,i4i.24xlarge,96,768,9.8736
AWS,ap-southeast-1,m5ad.24xlarge,96,384,6.192
AWS,ap-southeast-1,p2.16xlarge,64,732,27.488
AWS,ap-southeast-1,c5.24xlarge,96,192,4.704
AWS,ap-southeast-1,m5n.metal,96,384,7.008
AWS,ap-southeast-1,t4g.medium,2,4,0.0424
AWS,ap-southeast-1,r5dn.16xlarge,64,512,6.4
AWS,ap-southeast-1,m6gd.large,2,8,0.113
AWS,ap-southeast-1,r5b.metal,96,768,8.544
AWS,ap-southeast-1,r5d.2xlarge,8,64,0.696
AWS,ap-southeast-1,r6gd.medium,1,8,0.0695
AWS,ap-southeast-1,t3a.large,2,8,0.0944
AWS,ap-southeast-1,r6in.32xlarge,128,1024,13.32864
AWS,ap-southeast-1,m5dn.24xlarge,96,384,8.016
AWS,ap-southeast-1,c6id.large,2,4,0.1176
AWS,ap-southeast-1,c5n.18xlarge,72,192,4.464
AWS,ap-southeast-1,m5a.16xlarge,64,256,3.456
AWS,ap-southeast-1,i3en.metal,96,768,13.008
AWS,ap-southeast-1,r5.xlarge,4,32,0.304
AWS,ap-southeast-1,m6in.4xlarge,16,64,1.36656
AWS,ap-southeast-1,r7g.xlarge,4,32,0.2584
AWS,ap-southeast-1,t3a.xlarge,4,16,0.1888
AWS,ap-southeast-1,m6i.metal,128,512,7.68
AWS,ap-southeast-1,m6id.large,2,8,0.14805
AWS,ap-southeast-1,m7i-flex.12xlarge,48,192,2.8728
AWS,ap-southeast-1,m7g.12xlarge,48,192,2.448
AWS,ap-southeast-1,m5d.8xlarge,32,128,2.256
AWS,ap-southeast-1,r6i.2xlarge,8,64,0.608
AWS,ap-southeast-1,is4gen.xlarge,4,24,0.69105
AWS,ap-southeast-1,m6in.2xlarge,8,32,0.68328
AWS,ap-southeast-1,c7i.large,2,4,0.1029
AWS,ap-southeast-1,m6in.8xlarge,32,128,2.73312
AWS,ap-southeast-1,i3.large,2,15,0.187
AWS,ap-southeast-1,c6gn.2xlarge,8,16,0.396
AWS,ap-southeast-1,i4g.8xlarge,32,256,2.96208
AWS,ap-southeast-1,m5n.12xlarge,48,192,3.504
AWS,ap-southeast-1,r6a.8xlarge,32,256,2.1888
AWS,ap-southeast-1,c5n.large,2,5,0.124
AWS,ap-southeast-1,r5b.xlarge,4,32,0.356
AWS,ap-southeast-1,x2iedn.xlarge,4,128,1.20881
AWS,ap-southeast-1,c7i.24xlarge,96,192,4.9392
AWS,ap-southeast-1,c5a.8xlarge,32,64,1.408
AWS,ap-southeast-1,r6id.metal,128,1024,11.6928
AWS,ap-southeast-1,m5.24xlarge,96,384,5.76
AWS,ap-southeast-1,c5.xlarge,4,8,0.196
AWS,ap-southeast-1,m6g.metal,64,256,3.072
AWS,ap-southeast-1,c6id.24xlarge,96,192,5.6448
AWS,ap-southeast-1,m5d.4xlarge,16,64,1.128
AWS,ap-southeast-1,i4i.4xlarge,16,128,1.646
AWS,ap-southeast-1,r7i.8xlarge,32,256,2.5536
AWS,ap-southeast-1,inf1.2xlarge,8,16,0.489
AWS,ap-southeast-1,c5n.4xlarge,16,42,0.992
AWS,ap-southeast-1,m6id.2xlarge,8,32,0.5922
AWS,ap-southeast-1,c5d.24xlarge,96,192,5.376
AWS,ap-southeast-1,r6id.16xlarge,64,512,5.8464
AWS,ap-southeast-1,c5a.large,2,4,0.088
AWS,ap-southeast-1,c6i.32xlarge,128,256,6.272
AWS,ap-southeast-1,m7gd.large,2,8,0.1332
AWS,ap-southeast-1,m7i.16xlarge,64,256,4.032
AWS,ap-southeast-1,r7g.4xlarge,16,128,1.0336
AWS,ap-southeast-1,m7gd.medium,1,4,0.0666
AWS,ap-southeast-1,r6idn.4xlarge,16,128,1.872
AWS,ap-southeast-1,m5a.24xlarge,96,384,5.184
AWS,ap-southeast-1,is4gen.4xlarge,16,96,2.76421
AWS,ap-southeast-1,i4i.metal,128,1024,13.165
AWS,ap-southeast-1,c6g.metal,64,128,2.5088
AWS,ap-southeast-1,m5ad.8xlarge,32,128,2.064
AWS,ap-southeast-1,r7i.metal-48xl,192,1536,15.3216
AWS,ap-southeast-1,m7i.metal-48xl,192,768,12.096
AWS,ap-southeast-1,r6id.2xlarge,8,64,0.7308
AWS,ap-southeast-1,r6g.12xlarge,48,384,2.9184
AWS,ap-southeast-1,t3.2xlarge,8,32,0.4224
AWS,ap-southeast-1,c6a.32xlarge,128,256,5.6448
AWS,ap-southeast-1,r5ad.8xlarge,32,256,2.544
AWS,ap-southeast-1,x1e.xlarge,4,122,1.209
AWS,ap-southeast-1,m5n.16xlarge,64,256,4.672
AWS,ap-southeast-1,d3.2xlarge,8,64,1.252
AWS,ap-southeast-1,im4gn.xlarge,4,16,0.43608
AWS,ap-southeast-1,c6id.metal,128,256,7.5264
AWS,ap-southeast-1,c6i.metal,128,256,6.272
AWS,ap-southeast-1,r5n.xlarge,4,32,0.356
AWS,ap-southeast-1,m7i.xlarge,4,16,0.252
AWS,ap-southeast-1,c7i-flex.2xlarge,8,16,0.3911
AWS,ap-southeast-1,x2idn.24xlarge,96,1536,14.50575
AWS,ap-southeast-1,im4gn.large,2,8,0.21804
AWS,ap-southeast-1,z1d.xlarge,4,32,0.452
AWS,ap-southeast-1,r4.2xlarge,8,61,0.64
AWS,ap-southeast-1,r5dn.2xlarge,8,64,0.8
AWS,ap-southeast-1,r5d.24xlarge,96,768,8.352
AWS,ap-southeast-1,c6a.xlarge,4,8,0.1764
AWS,ap-southeast-1,r7i.xlarge,4,32,0.3192
AWS,ap-southeast-1,c7gd.8xlarge,32,64,1.6934
AWS,ap-southeast-1,m6idn.32xlarge,128,512,12.50496
AWS,ap-southeast-1,u-6tb1.56xlarge,224,6144,55.9796
AWS,ap-southeast-1,m6id.8xlarge,32,128,2.3688
AWS,ap-southeast-1,c6a.large,2,4,0.0882
AWS,ap-southeast-1,m7gd.12xlarge,48,192,3.1979
AWS,ap-southeast-1,c6gd.medium,1,2,0.045
AWS,ap-southeast-1,m5ad.12xlarge,48,192,3.096
AWS,ap-southeast-1,m7gd.16xlarge,64,256,4.2638
AWS,ap-southeast-1,c6in.4xlarge,16,32,1.0416
AWS,ap-southeast-1,c5n.2xlarge,8,21,0.496
AWS,ap-southeast-1,c5d.9xlarge,36,72,2.016
AWS,ap-southeast-1,is4gen.2xlarge,8,48,1.3821
AWS,ap-southeast-1,m7g.2xlarge,8,32,0.408
AWS,ap-southeast-1,m7gd.4xlarge,16,64,1.066
AWS,ap-southeast-1,c7i.2xlarge,8,16,0.4116
AWS,ap-southeast-1,i4g.4xlarge,16,128,1.48104
AWS,ap-southeast-1,m6gd.8xlarge,32,128,1.808
AWS,ap-southeast-1,r6idn.24xlarge,96,768,11.232
AWS,ap-southeast-1,c4.8xlarge,36,60,1.848
AWS,ap-southeast-1,r5d.16xlarge,64,512,5.568
AWS,ap-southeast-1,m6id.16xlarge,64,256,4.7376
AWS,ap-southeast-1,c5ad.xlarge,4,8,0.202
AWS,ap-southeast-1,m7i.4xlarge,16,64,1.008
AWS,ap-southeast-1,c6g.xlarge,4,8,0.1568
AWS,ap-southeast-1,r6id.24xlarge,96,768,8.7696
AWS,ap-southeast-1,r6in.metal,128,1024,13.32864
AWS,ap-southeast-1,c6a.24xlarge,96,192,4.2336
AWS,ap-southeast-1,c6i.24xlarge,96,192,4.704
AWS,ap-southeast-1,c7gd.2xlarge,8,16,0.4234
AWS,ap-southeast-1,m5d.metal,96,384,6.768
AWS,ap-southeast-1,c6i.xlarge,4,8,0.196
AWS,ap-southeast-1,t2.2xlarge,8,32,0.4672
AWS,ap-southeast-1,c6a.metal,192,384,8.4672
AWS,ap-southeast-1,i4i.32xlarge,128,1024,13.1648
AWS,ap-southeast-1,i3en.xlarge,4,32,0.542
AWS,ap-southeast-1,i3.8xlarge,32,244,2.992
AWS,ap-southeast-1,m5d.xlarge,4,16,0.282
AWS,ap-southeast-1,r6i.4xlarge,16,128,1.216
AWS,ap-southeast-1,m6in.24xlarge,96,384,8.19936
AWS,ap-southeast-1,r7g.2xlarge,8,64,0.5168
AWS,ap-southeast-1,m6idn.large,2,8,0.19539
AWS,ap-southeast-1,c6gd.large,2,4,0.09
AWS,ap-southeast-1,m6in.large,2,8,0.17082
AWS,ap-southeast-1,d3en.6xlarge,24,96,3.954
AWS,ap-southeast-1,m6idn.8xlarge,32,128,3.12624
AWS,ap-southeast-1,m5.8xlarge,32,128,1.92
AWS,ap-southeast-1,r5n.8xlarge,32,256,2.848
AWS,ap-southeast-1,r5.12xlarge,48,384,3.648
AWS,ap-southeast-1,c5d.2xlarge,8,16,0.448
AWS,ap-southeast-1,m6i.large,2,8,0.12
AWS,ap-southeast-1,c6gn.12xlarge,48,96,2.376
AWS,ap-southeast-1,g5g.metal,64,128,3.8395
AWS,ap-southeast-1,c6g.large,2,4,0.0784
AWS,ap-southeast-1,m5.16xlarge,64,256,3.84
AWS,ap-southeast-1,m4.4xlarge,16,64,1
AWS,ap-southeast-1,c6id.xlarge,4,8,0.2352
AWS,ap-southeast-1,r6in.8xlarge,32,256,3.33216
AWS,ap-southeast-1,c5d.18xlarge,72,144,4.032
AWS,ap-southeast-1,r6i.16xlarge,64,512,4.864
AWS,ap-southeast-1,t4g.2xlarge,8,32,0.3392
AWS,ap-southeast-1,m7i.large,2,8,0.126
AWS,ap-southeast-1,i3en.24xlarge,96,768,13.008
AWS,ap-southeast-1,m6id.metal,128,512,9.4752
AWS,ap-southeast-1,c5d.metal,96,192,5.376
AWS,ap-southeast-1,r6a.xlarge,4,32,0.2736
AWS,ap-southeast-1,m7i.48xlarge,192,768,12.096
AWS,ap-southeast-1,r6idn.metal,128,1024,14.976
AWS,ap-southeast-1,r6g.metal,64,512,3.8912
AWS,ap-southeast-1,t2.large,2,8,0.1168
AWS,ap-southeast-1,c7g.xlarge,4,8,0.1666
AWS,ap-southeast-1,r7g.metal,64,512,4.1344
AWS,ap-southeast-1,r6id.xlarge,4,32,0.3654
AWS,ap-southeast-1,m5d.2xlarge,8,32,0.564
AWS,ap-southeast-1,m6g.4xlarge,16,64,0.768
AWS,ap-southeast-1,r6in.16xlarge,64,512,6.66432
AWS,ap-southeast-1,x1e.4xlarge,16,488,4.836
AWS,ap-southeast-1,m6i.4xlarge,16,64,0.96
AWS,ap-southeast-1,r5a.xlarge,4,32,0.272
AWS,ap-southeast-1,m7g.16xlarge,64,256,3.264
AWS,ap-southeast-1,c6in.metal,128,256,8.3328
AWS,ap-southeast-1,c7i.metal-24xl,96,192,4.9392
AWS,ap-southeast-1,r6i.32xlarge,128,1024,9.728
AWS,ap-southeast-1,m7i-flex.16xlarge,64,256,3.8304
AWS,ap-southeast-1,g3.16xlarge,64,488,6.68
AWS,ap-southeast-1,m7i-flex.xlarge,4,16,0.2394
AWS,ap-southeast-1,m4.16xlarge,64,256,4
AWS,ap-southeast-1,c6gd.4xlarge,16,32,0.72
AWS,ap-southeast-1,is4gen.medium,1,6,0.17276
AWS,ap-southeast-1,r6id.large,2,16,0.1827
AWS,ap-southeast-1,m5ad.4xlarge,16,64,1.032
AWS,ap-southeast-1,t3.micro,2,1,0.0132
AWS,ap-southeast-1,r7g.medium,1,8,0.0646
AWS,ap-southeast-1,m6a.xlarge,4,16,0.216
AWS,ap-southeast-1,r7gd.4xlarge,16,128,1.3154
AWS,ap-southeast-1,c5ad.12xlarge,48,96,2.424
AWS,ap-southeast-1,t2.nano,1,0,0.0073
AWS,ap-southeast-1,m5zn.6xlarge,24,96,2.478
AWS,ap-southeast-1,r5.metal,96,768,7.296
AWS,ap-southeast-1,i3.2xlarge,8,61,0.748
AWS,ap-southeast-1,m6gd.medium,1,4,0.0565
AWS,ap-southeast-1,r7gd.12xlarge,48,384,3.9463
AWS,ap-southeast-1,r6i.8xlarge,32,256,2.432
AWS,ap-southeast-1,m6in.32xlarge,128,512,10.93248
AWS,ap-southeast-1,m6i.16xlarge,64,256,3.84
AWS,ap-southeast-1,m6a.48xlarge,192,768,10.368
AWS,ap-southeast-1,m7gd.metal,64,256,4.2638
AWS,ap-southeast-1,t4g.xlarge,4,16,0.1696
AWS,ap-southeast-1,r5ad.16xlarge,64,512,5.088
AWS,ap-southeast-1,c5n.xlarge,4,10,0.248
AWS,ap-southeast-1,c7gd.16xlarge,64,128,3.3869
AWS,ap-southeast-1,r5.8xlarge,32,256,2.432
AWS,ap-southeast-1,x2iedn.2xlarge,8,256,2.41763
AWS,ap-southeast-1,g3.8xlarge,32,244,3.34
AWS,ap-southeast-1,r6a.16xlarge,64,512,4.3776
AWS,ap-southeast-1,c6a.8xlarge,32,64,1.4112
AWS,ap-southeast-1,m6id.xlarge,4,16,0.2961
AWS,ap-southeast-1,c6in.16xlarge,64,128,4.1664
AWS,ap-southeast-1,t4g.small,2,2,0.0212
AWS,ap-southeast-1,c5a.16xlarge,64,128,2.816
AWS,ap-southeast-1,x2idn.32xlarge,128,2048,19.341
AWS,ap-southeast-1,r5d.xlarge,4,32,0.348
AWS,ap-southeast-1,c6gn.large,2,4,0.099
AWS,ap-southeast-1,p3.2xlarge,8,61,4.234
AWS,ap-southeast-1,m7g.8xlarge,32,128,1.632
AWS,ap-southeast-1,r4.xlarge,4,30,0.32
AWS,ap-southeast-1,t4g.nano,2,0,0.0053
AWS,ap-southeast-1,i4g.2xlarge,8,64,0.74052
AWS,ap-southeast-1,m5n.4xlarge,16,64,1.168
AWS,ap-southeast-1,g5g.16xlarge,64,128,3.8395
AWS,ap-southeast-1,m5d.12xlarge,48,192,3.384
AWS,ap-southeast-1,d3.4xlarge,16,128,2.504
AWS,ap-southeast-1,m6idn.2xlarge,8,32,0.78156
AWS,ap-southeast-1,c5ad.8xlarge,32,64,1.616
AWS,ap-southeast-1,c5ad.4xlarge,16,32,0.808
AWS,ap-southeast-1,c7i.12xlarge,48,96,2.4696
AWS,ap-southeast-1,c6i.4xlarge,16,32,0.784
AWS,ap-southeast-1,m6idn.4xlarge,16,64,1.56312
AWS,ap-southeast-1,c6in.large,2,4,0.1302
AWS,ap-southeast-1,r5b.24xlarge,96,768,8.544
AWS,ap-southeast-1,m5dn.metal,96,384,8.016
AWS,ap-southeast-1,r6gd.xlarge,4,32,0.278
AWS,ap-southeast-1,m5zn.3xlarge,12,48,1.239
AWS,ap-southeast-1,i4i.large,2,16,0.206
AWS,ap-southeast-1,t2.micro,1,1,0.0146
AWS,ap-southeast-1,r5n.24xlarge,96,768,8.544
AWS,ap-southeast-1,c6id.12xlarge,48,96,2.8224
AWS,ap-southeast-1,m7i.24xlarge,96,384,6.048
AWS,ap-southeast-1,t2.medium,2,4,0.0584
AWS,ap-southeast-1,c5d.large,2,4,0.112
AWS,ap-southeast-1,r6i.large,2,16,0.152
AWS,ap-southeast-1,x1e.32xlarge,128,3904,38.688
AWS,ap-southeast-1,z1d.3xlarge,12,96,1.356
AWS,ap-southeast-1,c6a.16xlarge,64,128,2.8224
AWS,ap-southeast-1,z1d.12xlarge,48,384,5.424
AWS,ap-southeast-1,i4g.16xlarge,64,512,5.92416
AWS,ap-southeast-1,r6g.4xlarge,16,128,0.9728
AWS,ap-southeast-1,c6gd.xlarge,4,8,0.18
AWS,ap-southeast-1,r5b.4xlarge,16,128,1.424
AWS,ap-southeast-1,g4dn.4xlarge,16,64,1.685
AWS,ap-southeast-1,m6gd.2xlarge,8,32,0.452
AWS,ap-southeast-1,c7g.metal,64,128,2.6656
AWS,ap-southeast-1,c5a.12xlarge,48,96,2.112
AWS,ap-southeast-1,r5n.large,2,16,0.178
AWS,ap-southeast-1,r7i.16xlarge,64,512,5.1072
AWS,ap-southeast-1,g4dn.xlarge,4,16,0.736
AWS,ap-southeast-1,inf1.6xlarge,24,48,1.594
AWS,ap-southeast-1,c6a.2xlarge,8,16,0.3528
AWS,ap-southeast-1,r7i.4xlarge,16,128,1.2768
AWS,ap-southeast-1,m6in.xlarge,4,16,0.34164
AWS,ap-southeast-1,m5a.12xlarge,48,192,2.592
AWS,ap-southeast-1,c7gd.4xlarge,16,32,0.8467
AWS,ap-southeast-1,r5d.8xlarge,32,256,2.784
AWS,ap-southeast-1,t3a.micro,2,1,0.0118
AWS,ap-southeast-1,t3.small,2,2,0.0264
AWS,ap-southeast-1,x2iedn.16xlarge,64,2048,19.341
AWS,ap-southeast-1,r6id.4xlarge,16,128,1.4616
AWS,ap-southeast-1,im4gn.2xlarge,8,32,0.87217
AWS,ap-southeast-1,inf1.xlarge,4,8,0.308
AWS,ap-southeast-1,r7i.metal-24xl,96,768,7.6608
AWS,ap-southeast-1,m5d.large,2,8,0.141
AWS,ap-southeast-1,is4gen.8xlarge,32,192,5.52842
AWS,ap-southeast-1,z1d.6xlarge,24,192,2.712
AWS,ap-southeast-1,c5.2xlarge,8,16,0.392
AWS,ap-southeast-1,p4de.24xlarge,96,1152,49.159
AWS,ap-southeast-1,m6i.8xlarge,32,128,1.92
AWS,ap-southeast-1,t3a.medium,2,4,0.0472
AWS,ap-southeast-1,c6i.8xlarge,32,64,1.568
AWS,ap-southeast-1,r7i.24xlarge,96,768,7.6608
AWS,ap-southeast-1,m6a.2xlarge,8,32,0.432
AWS,ap-southeast-1,c4.xlarge,4,7,0.231
AWS,ap-southeast-1,m5.2xlarge,8,32,0.48
AWS,ap-southeast-1,p3.8xlarge,32,244,16.936
AWS,ap-southeast-1,r5ad.12xlarge,48,384,3.816
AWS,ap-southeast-1,r7g.large,2,16,0.1292
AWS,ap-southeast-1,c6i.12xlarge,48,96,2.352
AWS,ap-southeast-1,m6in.12xlarge,48,192,4.09968
AWS,ap-southeast-1,m7g.4xlarge,16,64,0.816
AWS,ap-southeast-1,m6idn.12xlarge,48,192,4.68936
AWS,ap-southeast-1,r5n.4xlarge,16,128,1.424
AWS,ap-southeast-1,m5dn.12xlarge,48,192,4.008
AWS,ap-southeast-1,m5.metal,96,384,5.76
AWS,ap-southeast-1,p2.xlarge,4,61,1.718
AWS,ap-southeast-1,r5dn.12xlarge,48,384,4.8
AWS,ap-southeast-1,c6id.32xlarge,128,256,7.5264
AWS,ap-southeast-1,d3en.12xlarge,48,192,7.90752
AWS,ap-southeast-1,c6g.8xlarge,32,64,1.2544
AWS,ap-southeast-1,c5d.12xlarge,48,96,2.688
AWS,ap-southeast-1,t3.medium,2,4,0.0528
AWS,ap-southeast-1,r5a.16xlarge,64,512,4.352
AWS,ap-southeast-1,i4i.16xlarge,64,512,6.582
AWS,ap-southeast-1,c7g.4xlarge,16,32,0.6664
AWS,ap-southeast-1,r6in.large,2,16,0.20826
AWS,ap-southeast-1,i3.4xlarge,16,122,1.496
AWS,ap-southeast-1,c7i.48xlarge,192,384,9.8784
AWS,ap-southeast-1,u-3tb1.56xlarge,224,3072,32.93
AWS,ap-southeast-1,r6a.metal,192,1536,13.1328
AWS,ap-southeast-1,r5n.2xlarge,8,64,0.712
AWS,ap-southeast-1,r5dn.24xlarge,96,768,9.6
AWS,ap-southeast-1,c6i.16xlarge,64,128,3.136
AWS,ap-southeast-1,m6i.24xlarge,96,384,5.76
AWS,ap-southeast-1,d3.8xlarge,32,256,5.00808
AWS,ap-southeast-1,r6id.32xlarge,128,1024,11.6928
AWS,ap-southeast-1,m5zn.2xlarge,8,32,0.826
AWS,ap-southeast-1,c6in.12xlarge,48,96,3.1248
AWS,ap-southeast-1,c4.2xlarge,8,15,0.462
AWS,ap-southeast-1,m5zn.12xlarge,48,192,4.956
AWS,ap-southeast-1,c7i.xlarge,4,8,0.2058
AWS,ap-southeast-1,inf1.24xlarge,96,192,6.376
AWS,ap-southeast-1,i3.16xlarge,64,488,5.984
AWS,ap-southeast-1,m6gd.16xlarge,64,256,3.616
AWS,ap-southeast-1,m6idn.24xlarge,96,384,9.37872
AWS,ap-southeast-1,r5ad.2xlarge,8,64,0.636
AWS,ap-southeast-1,c4.4xlarge,16,30,0.924
AWS,ap-southeast-1,r5n.metal,96,768,8.544
AWS,ap-southeast-1,m5n.8xlarge,32,128,2.336
AWS,ap-southeast-1,x2iedn.24xlarge,96,3072,29.0115
AWS,ap-southeast-1,r7gd.2xlarge,8,64,0.6577
AWS,ap-southeast-1,c5.large,2,4,0.098
AWS,ap-southeast-1,r5a.8xlarge,32,256,2.176
AWS,ap-southeast-1,m7i-flex.large,2,8,0.1197
AWS,ap-southeast-1,m7i-flex.2xlarge,8,32,0.4788
AWS,ap-southeast-1,r6id.8xlarge,32,256,2.9232
AWS,ap-southeast-1,t4g.large,2,8,0.0848
AWS,ap-southeast-1,m7g.xlarge,4,16,0.204
AWS,ap-southeast-1,m6a.16xlarge,64,256,3.456
AWS,ap-southeast-1,r5dn.metal,96,768,9.6
AWS,ap-southeast-1,r6idn.8xlarge,32,256,3.744
AWS,ap-southeast-1,g4dn.metal,96,384,10.948
AWS,ap-southeast-1,c5ad.2xlarge,8,16,0.404
AWS,ap-southeast-1,m6i.32xlarge,128,512,7.68
AWS,ap-southeast-1,c5.9xlarge,36,72,1.764
AWS,ap-southeast-1,r5ad.4xlarge,16,128,1.272
AWS,ap-southeast-1,t2.xlarge,4,16,0.2336
AWS,ap-southeast-1,c6g.12xlarge,48,96,1.8816
AWS,ap-southeast-1,i4i.2xlarge,8,64,0.823
AWS,ap-southeast-1,r6a.4xlarge,16,128,1.0944
AWS,ap-southeast-1,r4.4xlarge,16,122,1.28
AWS,ap-southeast-1,c5a.4xlarge,16,32,0.704
AWS,ap-southeast-1,z1d.2xlarge,8,64,0.904
AWS,ap-southeast-1,t3.large,2,8,0.1056
AWS,ap-southeast-1,x2iedn.32xlarge,128,4096,38.682
AWS,ap-southeast-1,c6i.2xlarge,8,16,0.392
AWS,ap-southeast-1,t3a.nano,2,0,0.0059
AWS,ap-southeast-1,d3en.xlarge,4,16,0.659
AWS,ap-southeast-1,c5n.metal,72,192,4.464
AWS,ap-southeast-1,c5.12xlarge,48,96,2.352
AWS,ap-southeast-1,c5n.9xlarge,36,96,2.232
AWS,ap-southeast-1,m7i.8xlarge,32,128,2.016
AWS,ap-southeast-1,m5d.16xlarge,64,256,4.512
AWS,ap-southeast-1,g4dn.12xlarge,48,192,5.474
AWS,ap-southeast-1,c7i.8xlarge,32,64,1.6464
AWS,ap-southeast-1,x1e.8xlarge,32,976,9.672
AWS,ap-southeast-1,r6in.xlarge,4,32,0.41652
AWS,ap-southeast-1,m5.12xlarge,48,192,2.88
AWS,ap-southeast-1,i4g.large,2,16,0.18513
AWS,ap-southeast-1,r6g.16xlarge,64,512,3.8912
AWS,ap-southeast-1,c7i-flex.16xlarge,64,128,3.12882
AWS,ap-southeast-1,c4.large,2,3,0.115
AWS,ap-southeast-1,c7g.2xlarge,8,16,0.3332
AWS,ap-southeast-1,c5ad.24xlarge,96,192,4.848
AWS,ap-southeast-1,c6gd.8xlarge,32,64,1.44
AWS,ap-southeast-1,r6a.large,2,16,0.1368
AWS,ap-southeast-1,r6a.2xlarge,8,64,0.5472
AWS,ap-southeast-1,c5a.24xlarge,96,192,4.224
AWS,ap-southeast-1,r6gd.large,2,16,0.139
AWS,ap-southeast-1,c7gd.xlarge,4,8,0.2117
AWS,ap-southeast-1,r7g.8xlarge,32,256,2.0672
AWS,ap-southeast-1,c6gd.16xlarge,64,128,2.88
